date,race_id,source,venue,race_no,stars,umaban,mark,horse,chaku,ninki,odds,fuku,field_size,scratched
2026-06-21,202605030612,Logic,東京,12,,12,L,レイズテンペスト,2,4,7.2,210,16,
2026-06-21,202609030601,Logic,阪神,1,,1,L,メイショウナナユキ,1,1,2.5,140,14,
2026-06-21,202609030601,Logic,阪神,1,,10,L,モチモチチャン,11,9,53.0,0,14,
2026-06-21,202609030602,Logic,阪神,2,,2,L,ムーンライトダイヤ,4,5,9.9,0,18,
2026-06-21,202609030602,Logic,阪神,2,,5,L,ジーティーメティオ,5,1,3.1,0,18,
2026-06-21,202609030603,Logic,阪神,3,,11,L,ウルトラハート,3,1,2.9,140,16,
2026-06-21,202609030603,Logic,阪神,3,,14,L,ワンダーシャッフル,9,5,9.6,0,16,
2026-06-21,202609030604,Logic,阪神,4,,6,L,ナムラヴンダー,3,2,3.4,140,18,
2026-06-21,202609030606,Logic,阪神,6,,2,L,アラビアンジョイ,3,3,4.0,140,18,
2026-06-21,202609030607,Logic,阪神,7,,3,L,ジューンアゲイン,10,2,3.5,0,16,
2026-06-21,202609030607,Logic,阪神,7,,5,L,シュテルンビルト,4,6,12.0,0,16,
2026-06-21,202609030608,Logic,阪神,8,,6,L,コニーアイランド,3,1,2.6,160,8,
2026-06-21,202609030608,Logic,阪神,8,,7,L,リオンプライム,6,6,34.7,0,8,
2026-06-21,202609030609,Logic,阪神,9,,2,L,ロードガレリア,1,3,3.5,210,7,
2026-06-21,202609030610,Logic,阪神,10,,10,L,ロフティストーリー,5,8,34.0,0,16,
2026-06-21,202609030610,Logic,阪神,10,,14,L,レヴァンテシチー,7,2,4.5,0,16,
2026-06-27,202602010501,Logic,函館,1,,2,L,アルサック,3,1,2.8,120,16,
2026-06-27,202602010501,Logic,函館,1,,6,L,リネアベルタ,5,5,7.9,0,16,
2026-06-27,202602010502,Logic,函館,2,,10,L,マリブサーフ,1,1,3.1,130,12,
2026-06-27,202602010503,Logic,函館,3,,9,L,コイオステソーロ,1,1,1.1,110,12,
2026-06-27,202602010504,Logic,函館,4,,8,L,マンサニージャ,3,4,6.7,260,16,
2026-06-27,202602010504,Logic,函館,4,,9,L,ラウターユーベル,10,13,94.9,0,16,
2026-06-27,202602010506,Logic,函館,6,,5,L,プリンセスアツコ,1,1,2.0,170,11,
2026-06-27,202602010507,Logic,函館,7,,4,L,メイショウテンク,5,1,2.3,0,11,
2026-06-27,202602010508,Logic,函館,8,,9,L,ジュウオウ,9,9,34.5,0,11,
2026-06-27,202602010508,Logic,函館,8,,11,L,テーオーナタリー,8,3,7.6,0,11,
2026-06-27,202602010509,Logic,函館,9,,3,L,ナオミライトニング,3,5,9.4,150,9,
2026-06-27,202602010509,Logic,函館,9,,4,L,ララバニュルス,2,1,2.5,120,9,
2026-06-27,202602010510,Logic,函館,10,,3,L,ヨヒーン,1,3,6.0,210,11,
2026-06-27,202602010510,Logic,函館,10,,4,L,ウィルサヴァイブ,4,2,4.1,0,11,
2026-06-27,202602010511,Logic,函館,11,,13,L,ロードフォアエース,8,5,9.1,0,14,
2026-06-27,202602010511,Logic,函館,11,,14,L,ルージュラナキラ,12,4,7.4,0,14,
2026-06-27,202603020102,Logic,福島,2,,4,L,コパノミラノ,6,6,16.2,0,15,
2026-06-27,202603020102,Logic,福島,2,,8,L,スクイーズアウト,4,4,11.9,0,15,
2026-06-27,202603020102,Logic,福島,2,,9,L,フロムドーン,7,5,13.3,0,15,
2026-06-27,202603020103,Logic,福島,3,,9,L,プロスペクトパーク,13,2,5.1,0,15,
2026-06-27,202603020107,Logic,福島,7,,3,L,アッパーウォーター,1,1,2.3,160,16,
2026-06-27,202603020107,Logic,福島,7,,4,L,グレイスルーラー,3,8,63.7,590,16,
2026-06-27,202603020108,Logic,福島,8,,2,L,ウインマニフィーク,1,2,3.0,150,16,
2026-06-27,202603020109,Logic,福島,9,,6,L,エコロシード,2,1,1.8,130,16,
2026-06-27,202603020109,Logic,福島,9,,7,L,ケブランリ,8,3,8.1,0,16,
2026-06-27,202603020110,Logic,福島,10,,6,L,,,,,0,10,
2026-06-27,202603020110,Logic,福島,10,,8,L,ゲンパチルーナ,7,8,54.3,0,10,
2026-06-27,202603020111,Logic,福島,11,,4,L,マリアイリダータ,1,1,1.7,110,9,
2026-06-27,202603020111,Logic,福島,11,,5,L,ホウオウスーペリア,7,5,13.1,0,9,
2026-06-27,202603020111,Logic,福島,11,,6,L,ホルトバージ,5,9,80.8,0,9,
2026-06-27,202603020112,Logic,福島,12,,7,L,ラブリーガール,3,6,15.0,450,16,
2026-06-27,202603020112,Logic,福島,12,,11,L,エバーラスト,8,3,6.9,0,16,
2026-06-27,202603020112,Logic,福島,12,,15,L,ファインサマーデイ,12,1,2.3,0,16,
2026-06-27,202610020101,Logic,小倉,1,,1,L,シスキンブルーム,1,1,1.1,110,6,
2026-06-27,202610020102,Logic,小倉,2,,4,L,モズエムブイピー,7,5,12.5,0,14,
2026-06-27,202610020102,Logic,小倉,2,,8,L,モズタイシソウシ,4,6,15.1,0,14,
2026-06-27,202610020103,Logic,小倉,3,,14,L,ミッキーテネシー,5,3,5.8,0,16,
2026-06-27,202610020103,Logic,小倉,3,,16,L,バロッカネーラ,8,1,2.6,0,16,
2026-06-27,202610020104,Logic,小倉,4,,6,L,シャンパンスター,7,2,4.6,0,16,
2026-06-27,202610020106,Logic,小倉,6,,8,L,クロスボーダー,3,2,3.7,180,17,
2026-06-27,202610020106,Logic,小倉,6,,16,L,トラカイキャッスル,2,9,34.0,620,17,
2026-06-27,202610020106,Logic,小倉,6,,17,L,ケンブリッジグレイ,,,,0,17,1
2026-06-27,202610020107,Logic,小倉,7,,4,L,ベルメサイア,4,8,24.9,0,16,
2026-06-27,202610020107,Logic,小倉,7,,11,L,ザラタン,9,3,7.2,0,16,
2026-06-27,202610020108,Logic,小倉,8,,3,L,メローネ,1,1,2.7,130,9,
2026-06-27,202610020109,Logic,小倉,9,,6,L,パイオニアスクエア,5,6,23.8,0,8,
2026-06-27,202610020109,Logic,小倉,9,,7,L,ゼンノインヴォーク,6,2,7.9,0,8,
2026-06-27,202610020110,Logic,小倉,10,,2,L,ホーリーブラッサム,4,2,4.6,0,13,
2026-06-27,202610020110,Logic,小倉,10,,5,L,オオナミコナミ,7,7,11.8,0,13,
2026-06-27,202610020111,Logic,小倉,11,,11,L,ストップヤーニング,5,1,4.6,0,15,
2026-06-27,202610020111,Logic,小倉,11,,13,L,シンビリーブ,2,2,5.1,200,15,
2026-06-27,202610020112,Logic,小倉,12,,6,L,リピ,3,3,4.8,130,8,
2026-06-27,202610020112,Logic,小倉,12,,8,L,タナスーペルノーバ,1,1,2.1,110,8,
2026-06-28,202602010601,Logic,函館,1,,4,L,キセキノユニコーン,7,2,3.8,0,8,
2026-06-28,202602010602,Logic,函館,2,,3,L,ライカ,1,2,4.8,160,14,
2026-06-28,202602010603,Logic,函館,3,,9,L,ジャーナーリア,,,,0,12,1
2026-06-28,202602010603,Logic,函館,3,,10,L,ウィズアツインクル,8,5,10.4,0,12,
2026-06-28,202602010604,Logic,函館,4,,3,L,フォーチュンローズ,4,2,4.6,0,16,
2026-06-28,202602010604,Logic,函館,4,,11,L,ヴィラジョヴィス,2,6,9.8,340,16,
2026-06-28,202602010604,Logic,函館,4,,14,L,ノリマル,1,7,10.0,320,16,
2026-06-28,202602010606,Logic,函館,6,,10,L,ベネディクション,2,6,17.8,370,16,
2026-06-28,202602010606,Logic,函館,6,,14,L,マテンロウオリジン,1,1,1.8,110,16,
2026-06-28,202602010606,Logic,函館,6,,15,L,ハルノアメ,5,4,11.3,0,16,
2026-06-28,202602010607,Logic,函館,7,,4,L,キャットテイル,1,4,6.7,210,10,
2026-06-28,202602010607,Logic,函館,7,,5,L,アリストクラシア,5,1,3.4,0,10,
2026-06-28,202602010608,Logic,函館,8,,6,L,ディーズメンフィス,3,4,5.9,200,13,
2026-06-28,202602010608,Logic,函館,8,,8,L,マイケルバローズ,8,3,5.1,0,13,
2026-06-28,202602010609,Logic,函館,9,,1,L,カムアップローゼス,1,1,1.8,110,10,
2026-06-28,202602010609,Logic,函館,9,,2,L,ナムラヒナギク,8,5,11.0,0,10,
2026-06-28,202602010610,Logic,函館,10,,1,L,プリンセッサ,1,1,3.1,150,10,
2026-06-28,202602010610,Logic,函館,10,,4,L,,,,,0,10,
2026-06-28,202602010612,Logic,函館,12,,4,L,ウチュウノセカイ,11,1,3.7,0,14,
2026-06-28,202602010612,Logic,函館,12,,7,L,ビーコング,3,14,118.6,2520,14,
2026-06-28,202602010612,Logic,函館,12,,9,L,エクストラバック,5,6,9.9,0,14,
2026-06-28,202603020202,Logic,福島,2,,12,L,ウインビギニング,1,1,1.5,110,14,
2026-06-28,202603020202,Logic,福島,2,,13,L,カシマライフウ,3,3,5.7,130,14,
2026-06-28,202603020203,Logic,福島,3,,5,L,オオセイケイ,1,1,1.1,100,5,
2026-06-28,202603020206,Logic,福島,6,,2,L,リアアーテシアン,6,4,5.9,0,16,
2026-06-28,202603020206,Logic,福島,6,,4,L,スカット,5,6,11.7,0,16,
2026-06-28,202603020207,Logic,福島,7,,14,L,アイアンパイク,1,2,2.5,120,16,
2026-06-28,202603020208,Logic,福島,8,,1,L,ゲンジ,1,3,5.8,170,13,
2026-06-28,202603020209,Logic,福島,9,,6,L,ボウウィンドウ,11,1,1.8,0,14,
2026-06-28,202603020210,Logic,福島,10,,5,L,ヴァナルガンド,7,7,24.1,0,11,
2026-06-28,202603020210,Logic,福島,10,,7,L,ラフエイジアン,9,5,12.8,0,11,
2026-06-28,202610020201,Logic,小倉,1,,5,L,ジョービスコッティ,4,2,2.6,0,18,
2026-06-28,202610020201,Logic,小倉,1,,8,L,セレブトーチ,1,4,18.7,660,18,
2026-06-28,202610020202,Logic,小倉,2,,1,L,ブランチアウト,2,2,3.6,140,16,
2026-06-28,202610020202,Logic,小倉,2,,6,L,グリミスティ,5,11,64.2,0,16,
2026-06-28,202610020202,Logic,小倉,2,,8,L,エングルマン,11,4,9.7,0,16,
2026-06-28,202610020203,Logic,小倉,3,,4,L,チュウワメロディー,2,1,1.9,120,18,
2026-06-28,202610020203,Logic,小倉,3,,5,L,タイガーロード,1,5,12.3,260,18,
2026-06-28,202610020204,Logic,小倉,4,,10,L,メンデレーエフ,1,2,2.9,120,16,
2026-06-28,202610020207,Logic,小倉,7,,2,L,ゴールデンバランス,1,2,3.1,160,10,
2026-06-28,202610020207,Logic,小倉,7,,4,L,アイカンアズーラ,2,4,6.5,190,10,
2026-06-28,202610020207,Logic,小倉,7,,6,L,リアルアルバ,8,8,50.5,0,10,
2026-06-28,202610020208,Logic,小倉,8,,5,L,ヴィーナスバブル,8,8,41.1,0,9,
2026-06-28,202610020208,Logic,小倉,8,,6,L,エレガンシア,7,6,13.8,0,9,
2026-06-28,202610020209,Logic,小倉,9,,4,L,ボンドロア,8,5,8.1,0,8,
2026-06-28,202610020210,Logic,小倉,10,,7,L,テーオーライマン,5,2,5.2,0,16,
2026-06-28,202610020210,Logic,小倉,10,,11,L,アラナコア,2,5,8.5,270,16,
2026-06-28,202610020211,Logic,小倉,11,,8,L,スカイハイ,3,2,2.8,260,8,
2026-06-28,202610020212,Logic,小倉,12,,12,L,ブラックレジェンド,3,1,3.2,160,16,
2026-06-28,202610020212,Logic,小倉,12,,15,L,ロードシュヴァリエ,9,10,36.1,0,16,
2026-07-04,202602010701,Logic,函館,1,,2,L,アルテクィーン,2,1,1.8,110,9,
2026-07-04,202602010702,Logic,函館,2,,3,L,トリニタリオ,2,1,2.1,110,16,
2026-07-04,202602010702,Logic,函館,2,,5,L,コワンニシタガウ,3,2,4.8,150,16,
2026-07-04,202602010703,Logic,函館,3,,9,L,ギンケイ,1,1,2.5,140,12,
2026-07-04,202602010703,Logic,函館,3,,10,L,ウォータースパウト,3,4,12.8,250,12,
2026-07-04,202602010704,Logic,函館,4,,5,L,ディサイドオンミー,5,7,18.4,0,16,
2026-07-04,202602010704,Logic,函館,4,,15,L,スッサンエア,4,3,5.8,0,16,
2026-07-04,202602010706,Logic,函館,6,,5,L,レッドフロイデ,1,1,2.1,110,14,
2026-07-04,202602010706,Logic,函館,6,,8,L,クラン,8,6,12.1,0,14,
2026-07-04,202602010707,Logic,函館,7,,7,L,メイショウハッケイ,8,3,3.8,0,10,
2026-07-04,202602010707,Logic,函館,7,,9,L,ルージュナリッシュ,5,5,19.3,0,10,
2026-07-04,202602010708,Logic,函館,8,,3,L,ダノンヒストリー,1,1,1.6,150,7,
2026-07-04,202602010709,Logic,函館,9,,1,L,グランセゾン,3,3,4.8,150,9,
2026-07-04,202602010709,Logic,函館,9,,3,L,ゴーゴータカシ,5,2,4.0,0,9,
2026-07-04,202602010710,Logic,函館,10,,5,L,ライフゲート,9,3,5.8,0,14,
2026-07-04,202602010710,Logic,函館,10,,8,L,バタール,12,5,13.9,0,14,
2026-07-04,202602010711,Logic,函館,11,,1,L,ドゥアムール,16,9,21.0,0,16,
2026-07-04,202602010711,Logic,函館,11,,4,L,エコロジーク,14,11,35.4,0,16,
2026-07-04,202602010712,Logic,函館,12,,2,L,イサギ,5,7,27.3,0,7,
2026-07-04,202602010712,Logic,函館,12,,3,L,ゴールドブレイズ,3,2,2.1,0,7,
2026-07-04,202603020301,Logic,福島,1,,3,L,ウィンターブリーズ,2,1,1.1,100,8,
2026-07-04,202603020301,Logic,福島,1,,4,L,ニューロファイター,4,3,9.7,0,8,
2026-07-04,202603020302,Logic,福島,2,,12,L,ミサダメキメル,7,10,52.3,0,16,
2026-07-04,202603020302,Logic,福島,2,,15,L,クライングナウ,6,9,17.4,0,16,
2026-07-04,202603020303,Logic,福島,3,,8,L,ワンダーブリッツ,2,1,2.1,110,15,
2026-07-04,202603020303,Logic,福島,3,,12,L,イントゥザウインド,3,2,2.2,110,15,
2026-07-04,202603020304,Logic,福島,4,,8,L,ナディア,12,7,19.3,0,16,
2026-07-04,202603020304,Logic,福島,4,,9,L,グレイシエーション,1,1,1.6,110,16,
2026-07-04,202603020307,Logic,福島,7,,7,L,フレキシブル,1,3,5.2,180,16,
2026-07-04,202603020307,Logic,福島,7,,8,L,ギャニミード,11,5,15.1,0,16,
2026-07-04,202603020308,Logic,福島,8,,6,L,ルシャルムール,4,1,3.0,0,15,
2026-07-04,202603020309,Logic,福島,9,,6,L,トレベルオール,3,3,6.0,540,10,
2026-07-04,202603020309,Logic,福島,9,,7,L,ミッドセンチュリー,2,4,11.2,650,10,
2026-07-04,202603020310,Logic,福島,10,,4,L,ディーズゴールド,1,1,2.7,130,10,
2026-07-04,202603020312,Logic,福島,12,,4,L,ミセスリリー,11,11,88.1,0,16,
2026-07-04,202603020312,Logic,福島,12,,5,L,ルパヴィヨン,9,6,12.1,0,16,
2026-07-04,202603020312,Logic,福島,12,,6,L,ラヴノー,10,2,4.4,0,16,
2026-07-04,202610020302,Logic,小倉,2,,9,L,マルモリキャスター,5,4,7.4,0,18,
2026-07-04,202610020302,Logic,小倉,2,,11,L,デュードロップ,14,9,24.2,0,18,
2026-07-04,202610020302,Logic,小倉,2,,12,L,シャンデリュイーズ,3,7,16.0,420,18,
2026-07-04,202610020303,Logic,小倉,3,,8,L,ドリームプレミア,1,1,2.1,110,16,
2026-07-04,202610020304,Logic,小倉,4,,11,L,ヴォメロ,4,6,24.2,0,16,
2026-07-04,202610020304,Logic,小倉,4,,16,L,エンジェルグラース,3,9,38.4,470,16,
2026-07-04,202610020306,Logic,小倉,6,,11,L,ロンバルドシチー,14,8,29.8,0,16,
2026-07-04,202610020306,Logic,小倉,6,,14,L,キープシャイニング,4,4,5.7,0,16,
2026-07-04,202610020307,Logic,小倉,7,,10,L,ベンティガオルサ,1,2,4.5,210,16,
2026-07-04,202610020307,Logic,小倉,7,,14,L,プロスト,6,10,58.6,0,16,
2026-07-04,202610020308,Logic,小倉,8,,4,L,ベラジオリン,4,4,12.0,0,13,
2026-07-04,202610020308,Logic,小倉,8,,6,L,プルミエールパス,3,8,33.2,350,13,
2026-07-04,202610020308,Logic,小倉,8,,8,L,ブルーマッキンジー,1,1,1.6,110,13,
2026-07-04,202610020309,Logic,小倉,9,,9,L,マウンテンバローズ,6,5,9.4,0,12,
2026-07-04,202610020309,Logic,小倉,9,,10,L,リアルアルバ,10,11,59.3,0,12,
2026-07-04,202610020310,Logic,小倉,10,,6,L,ローズカリス,1,2,3.4,180,12,
2026-07-04,202610020310,Logic,小倉,10,,7,L,ジャスパーソレイユ,12,6,13.0,0,12,
2026-07-04,202610020311,Logic,小倉,11,,10,L,スリリングチェイス,14,11,74.0,0,14,
2026-07-04,202610020311,Logic,小倉,11,,11,L,レディーミコノス,6,3,12.9,0,14,
2026-07-04,202610020312,Logic,小倉,12,,4,L,ペガサスノース,4,6,10.4,0,12,
2026-07-04,202610020312,Logic,小倉,12,,8,L,ヒットザグラウンド,6,7,11.4,0,12,
2026-07-04,202610020312,Logic,小倉,12,,12,L,ミトノリン,10,3,6.8,0,12,
2026-07-05,202602010801,Logic,函館,1,,6,L,コックニー,8,1,1.8,0,9,
2026-07-05,202602010802,Logic,函館,2,,7,L,マーマレードスカイ,3,3,6.0,130,12,
2026-07-05,202602010802,Logic,函館,2,,10,L,グレイトソン,1,1,1.8,110,12,
2026-07-05,202602010803,Logic,函館,3,,1,L,ニシノモリミチ,2,2,3.1,130,14,
2026-07-05,202602010803,Logic,函館,3,,7,L,ヘイマー,6,11,105.2,0,14,
2026-07-05,202602010804,Logic,函館,4,,12,L,コスモファーブロス,4,2,4.9,0,16,
2026-07-05,202602010804,Logic,函館,4,,16,L,バレンタインビスタ,1,3,6.1,250,16,
2026-07-05,202602010806,Logic,函館,6,,3,L,マコトアディントン,5,4,11.1,0,16,
2026-07-05,202602010806,Logic,函館,6,,4,L,ヤクジョ,11,7,21.7,0,16,
2026-07-05,202602010807,Logic,函館,7,,2,L,アルヘンティニータ,3,4,5.7,150,9,
2026-07-05,202602010807,Logic,函館,7,,3,L,ムーンブランシュ,5,1,2.6,0,9,
2026-07-05,202602010808,Logic,函館,8,,4,L,アオハルブルース,1,1,2.1,110,8,
2026-07-05,202602010808,Logic,函館,8,,5,L,ブリスフル,6,7,35.9,0,8,
2026-07-05,202602010808,Logic,函館,8,,8,L,ナクライト,5,2,3.6,0,8,
2026-07-05,202602010809,Logic,函館,9,,6,L,マナボニート,3,1,2.9,170,16,
2026-07-05,202602010809,Logic,函館,9,,10,L,ベルビースタローン,9,8,25.2,0,16,
2026-07-05,202602010810,Logic,函館,10,,7,L,アスクデッドヒート,2,3,7.7,170,11,
2026-07-05,202602010810,Logic,函館,10,,8,L,ラーシャローム,4,4,8.4,0,11,
2026-07-05,202602010811,Logic,函館,11,,4,L,プロミストジーン,5,1,4.2,0,11,
2026-07-05,202602010811,Logic,函館,11,,6,L,レヴォントゥレット,2,7,13.6,340,11,
2026-07-05,202602010811,Logic,函館,11,,9,L,カナルビーグル,10,6,10.8,0,11,
2026-07-05,202602010812,Logic,函館,12,,7,L,ハーモニーソング,2,3,7.6,190,10,
2026-07-05,202602010812,Logic,函館,12,,9,L,グランフィエルテ,8,2,2.6,0,10,
2026-07-05,202603020401,Logic,福島,1,,11,L,デルマザオウ,2,7,12.3,390,15,
2026-07-05,202603020401,Logic,福島,1,,13,L,バーヴァンシー,5,1,4.0,0,15,
2026-07-05,202603020402,Logic,福島,2,,1,L,ハルカオル,6,9,19.2,0,16,
2026-07-05,202603020402,Logic,福島,2,,4,L,セイウンプーパ,11,6,15.1,0,16,
2026-07-05,202603020402,Logic,福島,2,,5,L,ホカミテダメ,15,10,20.6,0,16,
2026-07-05,202603020403,Logic,福島,3,,4,L,セシルブリュネ,13,4,8.2,0,16,
2026-07-05,202603020403,Logic,福島,3,,5,L,マーゴットドライ,1,3,4.3,150,16,
2026-07-05,202603020404,Logic,福島,4,,5,L,ハクサンミレイ,12,6,15.5,0,16,
2026-07-05,202603020404,Logic,福島,4,,10,L,コウソクルリアン,1,1,2.9,150,16,
2026-07-05,202603020407,Logic,福島,7,,3,L,ケープウィッカム,3,3,5.4,170,15,
2026-07-05,202603020407,Logic,福島,7,,6,L,ヴンダーバール,1,1,2.7,150,15,
2026-07-05,202603020408,Logic,福島,8,,3,L,クモヒトツナイ,6,8,28.8,0,12,
2026-07-05,202603020408,Logic,福島,8,,4,L,ジャグアール,2,5,10.2,200,12,
2026-07-05,202603020409,Logic,福島,9,,8,L,エリカカリーナ,15,7,15.8,0,16,
2026-07-05,202603020409,Logic,福島,9,,11,L,イゾラフェリーチェ,2,5,7.7,260,16,
2026-07-05,202603020410,Logic,福島,10,,4,L,ペッレグリーニ,3,5,18.4,290,12,
2026-07-05,202603020410,Logic,福島,10,,5,L,ベストミーエヴァー,1,1,1.3,110,12,
2026-07-05,202610020402,Logic,小倉,2,,4,L,カシノクロサイト,11,10,98.2,0,16,
2026-07-05,202610020402,Logic,小倉,2,,5,L,グレートキリシマ,12,7,18.8,0,16,
2026-07-05,202610020403,Logic,小倉,3,,2,L,ケンブリッジグレイ,15,11,58.2,0,17,
2026-07-05,202610020403,Logic,小倉,3,,6,L,タイセイアビオン,3,9,43.7,1060,17,
2026-07-05,202610020404,Logic,小倉,4,,6,L,リトセア,1,5,12.2,350,14,
2026-07-05,202610020404,Logic,小倉,4,,8,L,サトノロザリー,4,1,1.9,0,14,
2026-07-05,202610020404,Logic,小倉,4,,10,L,タマモビスケット,10,8,25.7,0,14,
2026-07-05,202610020407,Logic,小倉,7,,14,L,パトローナス,16,1,2.2,0,16,
2026-07-05,202610020408,Logic,小倉,8,,6,L,クラウディアイ,5,5,7.0,0,10,
2026-07-05,202610020408,Logic,小倉,8,,10,L,ヨカオウ,4,2,3.8,0,10,
2026-07-05,202610020409,Logic,小倉,9,,5,L,アクロフェイズ,1,1,1.7,110,7,
2026-07-05,202610020410,Logic,小倉,10,,2,L,ホウショウマリス,4,3,4.9,0,16,
2026-07-05,202610020410,Logic,小倉,10,,4,L,タマモジャスミン,6,7,14.5,0,16,
2026-07-05,202610020410,Logic,小倉,10,,7,L,フィドルファドル,12,2,4.5,0,16,
2026-07-05,202610020412,Logic,小倉,12,,4,L,リヒトミューレ,4,3,7.6,0,16,
2026-07-05,202610020412,Logic,小倉,12,,7,L,ゴールデンスラム,10,8,24.8,0,16,
2026-07-11,202602010901,Logic,函館,1,,5,L,クラウスーラ,2,1,1.9,110,11,
2026-07-11,202602010902,Logic,函館,2,,8,L,メリオルヴィア,6,7,11.5,0,13,
2026-07-11,202602010902,Logic,函館,2,,10,L,ジーティービキニ,4,1,4.6,0,13,
2026-07-11,202602010903,Logic,函館,3,,3,L,スピットブレイク,8,9,21.8,0,16,
2026-07-11,202602010903,Logic,函館,3,,6,L,アルサック,1,1,2.9,150,16,
2026-07-11,202602010904,Logic,函館,4,,13,L,セイントクーヤ,9,10,43.9,0,14,
2026-07-11,202602010904,Logic,函館,4,,14,L,ウインアプローチ,1,1,3.5,140,14,
2026-07-11,202602010906,Logic,函館,6,,5,L,ゴールデンダガー,,,,0,11,1
2026-07-11,202602010906,Logic,函館,6,,7,L,モロノカガヤキ,6,2,4.0,0,11,
2026-07-11,202602010907,Logic,函館,7,,4,L,ナイスプレーアスク,1,3,5.8,190,14,
2026-07-11,202602010907,Logic,函館,7,,5,L,ターンザテーブルス,7,1,2.5,0,14,
2026-07-11,202602010908,Logic,函館,8,,9,L,マテンロウカナロア,4,2,3.3,0,12,
2026-07-11,202602010909,Logic,函館,9,,6,L,サイン,5,2,4.0,0,10,
2026-07-11,202602010909,Logic,函館,9,,9,L,エトワールブーケ,3,6,13.7,410,10,
2026-07-11,202602010910,Logic,函館,10,,2,L,ピコアーガイル,2,1,2.5,150,14,
2026-07-11,202602010910,Logic,函館,10,,4,L,キーガッツ,11,5,16.2,0,14,
2026-07-11,202602010912,Logic,函館,12,,1,L,ビップムーラン,1,1,1.5,110,8,
2026-07-11,202602010912,Logic,函館,12,,3,L,タイセイブルーム,5,3,9.1,0,8,
2026-07-11,202603020502,Logic,福島,2,,2,L,ビレッジルイーザ,2,4,7.7,180,15,
2026-07-11,202603020502,Logic,福島,2,,5,L,タマモチョコチップ,3,2,3.8,140,15,
2026-07-11,202603020503,Logic,福島,3,,9,L,キャピタルストーン,2,3,5.9,160,14,
2026-07-11,202603020503,Logic,福島,3,,14,L,コスモシグナス,13,6,13.4,0,14,
2026-07-11,202603020504,Logic,福島,4,,13,L,ウェスケンジントン,1,3,5.1,150,15,
2026-07-11,202603020504,Logic,福島,4,,14,L,マーゴットリック,10,5,8.9,0,15,
2026-07-11,202603020506,Logic,福島,6,,3,L,フクオトコ,7,2,3.9,0,16,
2026-07-11,202603020506,Logic,福島,6,,6,L,セーヌデローヴ,2,6,15.3,370,16,
2026-07-11,202603020507,Logic,福島,7,,5,L,ボニープリンス,4,2,3.0,0,11,
2026-07-11,202603020507,Logic,福島,7,,6,L,ドナルンバ,1,1,2.2,120,11,
2026-07-11,202603020508,Logic,福島,8,,1,L,ゼファーテソーロ,3,6,10.3,250,16,
2026-07-11,202603020508,Logic,福島,8,,9,L,グラティアム,2,3,6.0,190,16,
2026-07-11,202603020509,Logic,福島,9,,1,L,キングズトゥルー,6,3,5.8,0,15,
2026-07-11,202603020509,Logic,福島,9,,3,L,オルトパラティウム,3,6,19.5,460,15,
2026-07-11,202603020509,Logic,福島,9,,5,L,キンググローリー,2,2,4.3,200,15,
2026-07-11,202603020510,Logic,福島,10,,2,L,アタリダイキチ,5,3,6.8,0,9,
2026-07-11,202603020510,Logic,福島,10,,4,L,ズバットマサムネ,7,8,29.4,0,9,
2026-07-11,202603020510,Logic,福島,10,,5,L,スマイルアップ,3,4,10.7,260,9,
2026-07-11,202603020511,Logic,福島,11,,5,L,マサノカナリア,1,5,5.9,210,9,
2026-07-11,202603020511,Logic,福島,11,,6,L,クリエープキー,7,3,4.7,0,9,
2026-07-11,202610020501,Logic,小倉,1,,2,L,ラホーヤアイズ,3,8,29.9,410,12,
2026-07-11,202610020501,Logic,小倉,1,,8,L,ハロナ,6,4,15.7,0,12,
2026-07-11,202610020502,Logic,小倉,2,,1,L,ソルアモール,5,7,11.1,0,16,
2026-07-11,202610020502,Logic,小倉,2,,2,L,タガノラヴズワン,10,5,7.6,0,16,
2026-07-11,202610020503,Logic,小倉,3,,15,L,ソニックブーム,10,8,12.3,0,18,
2026-07-11,202610020503,Logic,小倉,3,,16,L,ビシェノ,4,4,9.2,0,18,
2026-07-11,202610020504,Logic,小倉,4,,2,L,ジョーカー,3,1,2.1,110,16,
2026-07-11,202610020504,Logic,小倉,4,,7,L,ゴールデンドラゴン,4,2,4.6,0,16,
2026-07-11,202610020506,Logic,小倉,6,,5,L,リントゥラウル,11,6,14.6,0,18,
2026-07-11,202610020506,Logic,小倉,6,,6,L,スターアスコット,5,4,12.6,0,18,
2026-07-11,202610020507,Logic,小倉,7,,6,L,カレントゥルーシー,1,2,4.0,190,12,
2026-07-11,202610020507,Logic,小倉,7,,9,L,メイショウアボット,7,6,16.0,0,12,
2026-07-11,202610020508,Logic,小倉,8,,5,L,エイコーンドリーム,5,4,6.3,0,11,
2026-07-11,202610020508,Logic,小倉,8,,8,L,アンリーベイビー,2,5,7.3,200,11,
2026-07-11,202610020509,Logic,小倉,9,,6,L,ジュンライデン,4,7,24.2,0,11,
2026-07-11,202610020509,Logic,小倉,9,,10,L,レッドヴァリアート,3,4,9.4,260,11,
2026-07-11,202610020510,Logic,小倉,10,,6,L,ホーリーブラッサム,15,4,7.8,0,18,
2026-07-11,202610020510,Logic,小倉,10,,13,L,ブルボンクイーン,13,13,42.1,0,18,
2026-07-11,202610020511,Logic,小倉,11,,1,L,スノーサイレンス,2,6,16.6,370,11,
